Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (G),Accelerometer Y (G),Accelerometer Z (G),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
874,18.32,-3.49,8.62,-0.13,-0.04,1.07,,,
875,16.48,-2.1,10.46,-0.13,-0.04,1.08,,,
876,14.76,0.03,11.45,-0.12,-0.04,1.06,,,
877,15.49,10.22,12.36,-0.1,-0.05,1.11,,,
878,17.93,-3.81,10.52,-0.12,-0.03,1,,,
879,18.44,-7.84,9.12,-0.12,-0.03,1.03,,,
880,16.75,-3.56,6.28,-0.13,-0.03,1.02,,,
881,11.53,-2,4.78,-0.14,-0.03,1.04,,,
882,5.39,-4.31,2.3,-0.15,0,1.03,,,
883,-0.83,-2.46,-0.87,-0.16,0.02,1.02,,,
884,-6.54,-3.11,-3.62,-0.2,0.02,0.98,,,
885,-9.55,-10.13,-2.58,-0.15,-0.02,0.96,,,
886,-11.66,-11.88,17.05,0.02,-0.04,1,,,
887,-12.15,-12.2,24.1,-0.21,-0.03,0.94,,,
888,-14.28,-12.76,19.08,-0.33,-0.01,0.91,,,
889,-12.91,-13.4,6.21,-0.36,-0.06,0.92,,,
890,-11.49,-16.84,3.87,-0.18,-0.14,1.02,,,
891,-12.18,-14.32,15.47,-0.08,-0.13,1,,,
892,-15.44,-14.62,18.84,-0.24,-0.11,0.95,,,
893,-16.96,-15.65,14.59,-0.34,-0.13,0.92,,,
894,-13.6,-14.05,7.37,-0.27,-0.14,0.94,,,
895,-9.91,-15.89,14.46,-0.02,-0.16,0.97,,,
896,-7.81,-17.35,21.39,-0.12,-0.13,0.96,,,
897,-4.79,-15.94,17.97,-0.23,-0.13,0.96,,,
898,-0.98,-16.41,8.14,-0.22,-0.14,1.02,,,
899,2.91,-8.97,3.81,-0.19,-0.1,1.09,,,
900,4.82,-9.23,3.01,-0.12,-0.05,1.1,,,
901,5.64,-6.76,2.62,-0.08,0.01,1.17,,,
902,7.76,-0.36,5.38,-0.01,0.04,1.22,,,
903,11.34,-3.2,10.96,-0.02,0.04,1.11,,,
904,12.94,-3.1,11.62,-0.17,0.14,1.27,,,
905,14.3,1.19,8.66,-0.13,0.17,1.14,,,
906,10.76,4.61,4.75,-0.07,0.26,1.2,,,
907,6.14,9.48,1.74,-0.05,0.25,1.19,,,
908,0.32,7.46,0.48,-0.02,0.26,1.16,,,
909,-3.3,9.22,-3.09,0.03,0.26,1.22,,,
910,-7.12,12.32,2.21,0.01,0.31,1.23,,,
911,-11.32,12.12,2.4,-0.17,0.31,1.24,,,
912,-8.85,17.27,-4.5,-0.25,0.27,1.24,,,
913,-9.26,4.48,-5.5,-0.15,0.26,1.29,,,
914,-5.8,1.36,-0.69,-0.12,0.24,1.25,,,
915,1.04,7.01,-2.41,-0.22,0.25,1.35,,,
916,9.31,6.18,-4.12,-0.18,0.23,1.31,,,
917,16.58,-2.68,-5.99,-0.18,0.24,1.34,,,
918,24.48,-2.62,-7.89,-0.19,0.22,1.34,,,
919,31.88,0.13,-10.25,-0.19,0.21,1.31,,,
920,37.17,1.79,-13,-0.2,0.23,1.3,,,
921,39.66,1.8,-16.08,-0.21,0.25,1.31,,,
922,43.34,6.64,-16.35,-0.23,0.27,1.3,,,
923,44.32,12.29,-18.14,-0.21,0.27,1.22,,,
924,42.58,8.01,-21.19,-0.16,0.27,1.07,,,
925,37.62,10.12,-23.58,-0.17,0.21,1.06,,,
926,33.36,14.6,-27.35,-0.18,0.21,1,,,
927,29.65,19.42,-31.32,-0.14,0.2,0.95,,,
928,24.46,18.45,-34.66,-0.12,0.2,0.86,,,
929,18.03,12.34,-35.67,-0.07,0.19,0.76,,,
930,14.28,7.71,-37.62,-0.13,0.19,0.78,,,
931,11.86,5.19,-38.39,-0.16,0.19,0.82,,,
932,12.45,6.75,-38.33,-0.08,0.13,0.74,,,
933,11.93,-11.65,-38.45,-0.17,0.13,0.73,,,
934,10.02,-15.04,-39.35,-0.18,0.1,0.72,,,
935,4.2,-14.55,-36.57,-0.11,0.07,0.63,,,
936,-0.15,-7.83,-36.1,-0.16,0.11,0.74,,,
937,-0.08,-5.51,-36.57,-0.15,0.12,0.74,,,
938,2.58,-17.36,-35.85,-0.14,0.1,0.76,,,
939,5.78,-20.16,-36.34,-0.18,0.09,0.82,,,
940,8.78,-19.52,-37.45,-0.14,0.08,0.76,,,
941,6.86,-23.85,-37.99,-0.12,0.09,0.77,,,
942,7.24,-19.74,-41.11,-0.19,0.15,0.88,,,
943,8.04,-15.24,-45.07,-0.21,0.13,0.93,,,
944,8.77,-13.91,-49.74,-0.17,0.1,0.93,,,
945,4.54,-14.65,-52.86,-0.14,0.07,0.88,,,
946,-0.34,-6.98,-54.25,-0.15,0.09,0.85,,,
947,-5.83,3.01,-57.89,-0.16,0.13,0.91,,,
948,-9.87,0.38,-61.23,-0.18,0.13,0.93,,,
949,-10.34,3.58,-63.87,-0.17,0.09,0.89,,,
950,-12.55,4.02,-62.24,-0.15,0.04,0.89,,,
951,-15.22,6.45,-58.73,-0.15,0.03,0.92,,,
952,-15.87,-4.57,-54.14,-0.13,0.04,0.9,,,
953,-11.38,-0.88,-49.03,-0.16,0.05,0.98,,,
954,-4.44,-2.49,-44.49,-0.15,0.07,0.96,,,
955,-1.73,0.1,-40.64,-0.1,0.07,0.92,,,
956,0.53,-0.11,-37.09,-0.13,0.08,0.97,,,
957,3.98,0.32,-35.81,-0.09,0.08,0.89,,,
958,5.54,-4.99,-35.7,-0.14,0.1,0.98,,,
959,4.91,-0.33,-35.07,-0.12,0.05,0.88,,,
960,4.11,-4.22,-33.51,-0.11,0.05,0.83,,,
961,4.25,-4.64,-32.01,-0.15,0.02,0.89,,,
962,4.33,-8.21,-28.93,-0.22,0.05,0.96,,,
963,3.27,-6.1,-27.98,-0.2,0.07,0.91,,,
964,2.29,-12.1,-26.77,-0.21,0.01,0.83,,,
965,-1.62,-12.33,-24.87,-0.25,0.09,0.95,,,
966,-4.09,-11.69,-23.46,-0.29,0.15,0.99,,,
967,-3.53,-11.93,-20.91,-0.17,0.03,0.9,,,
968,-2.26,-9.07,-19.42,-0.14,0.02,0.99,,,
969,-2.1,-6.91,-20.15,-0.18,0.09,1.02,,,
970,-0.81,-6.76,-22.21,-0.18,0.07,1.05,,,
971,-1.81,-6.13,-23.55,-0.21,0.02,1.07,,,
972,-3.83,-3.68,-24.38,-0.24,0.02,1.12,,,
973,-4.92,2.73,-24.25,-0.26,0.13,1.07,,,
974,-8.04,3.52,-23.14,-0.26,0.11,1.12,,,
975,-7.47,0.81,-21.53,-0.26,0.04,1.1,,,
976,-6.23,-0.04,-18.86,-0.23,-0.02,1.08,,,
977,-6.26,-1.71,-15.64,-0.23,-0.06,1.01,,,
978,-7.12,-3.51,-12.91,-0.22,-0.03,1.04,,,
979,-7.47,-4.31,-11.87,-0.23,0.02,1.07,,,
980,-5.8,-5.25,-11.56,-0.22,0.04,1.08,,,
981,-4.56,-6.84,-11.12,-0.21,0.02,1.04,,,
982,-3.18,-8.94,-10.74,-0.2,0.03,0.99,,,
983,-1.83,-9.67,-10.54,-0.18,0.01,0.97,,,
984,-0.6,-10.99,-10.87,-0.19,0.01,0.97,,,
985,-0.98,-12.55,-11.37,-0.18,-0.01,0.95,,,
986,-2.92,-13.92,-10.19,-0.15,-0.03,0.88,,,
987,-5.89,-14.15,-10.17,-0.14,-0.05,0.85,,,
988,-6.42,-13.56,-9.96,-0.13,-0.06,0.9,,,
989,-3.86,-13.68,-8.76,-0.12,-0.05,0.95,,,
990,1.64,-13.6,-5.38,-0.13,-0.09,0.95,,,
991,6.39,-13.19,-1.5,-0.11,-0.12,0.96,,,
992,10.64,-10.57,4.5,-0.1,-0.11,1,,,
993,14.72,-7.46,12.84,-0.13,-0.1,1.02,,,
994,18.61,-8.44,22.37,-0.09,-0.08,1.06,,,
995,19.69,-6.03,30.71,-0.07,-0.06,1.04,,,
996,17.27,-1.91,39.89,-0.06,-0.05,1.07,,,
997,15.38,4.96,51.04,-0.01,-0.01,1.06,,,
998,11.1,11.58,57.8,0.01,0.18,1.14,,,
999,9.28,15.53,58.89,0.01,0.24,1.19,,,
1000,4.49,20.27,58.55,0.03,0.25,1.22,,,
1001,-1.56,24.96,57.02,0.07,0.25,1.18,,,
1002,-5.22,28.84,55.04,0.08,0.21,1.13,,,
1003,-7.36,28.8,52.86,0.07,0.22,1.16,,,
1004,-5.38,26.49,49.98,0.07,0.22,1.17,,,
1005,-1.89,23.27,47.76,0.06,0.2,1.12,,,
1006,0.53,20.32,45.27,0.06,0.23,1.09,,,
1007,1.24,15.95,42.42,0.03,0.22,1.06,,,
1008,1.95,9.25,42.01,0.04,0.15,1.02,,,
1009,-0.25,6.35,39.49,0.04,0.16,0.93,,,
1010,-2.69,-0.32,40.45,0.04,0.14,1.02,,,
1011,-2.87,-2.75,41.24,0.04,0.14,0.95,,,
1012,-3.04,-6.87,40.52,0.01,0.13,1.02,,,
1013,-1.31,-8.62,40.35,0,0.11,1,,,
1014,-1.89,-8.29,39.92,-0.01,0.05,1.03,,,
1015,-2.31,-8.96,40.65,-0.01,0.01,1.01,,,
1016,-4.92,-7.95,40.14,0.03,0.01,1.03,,,
1017,-4.92,-6.98,39.47,0.03,0.06,1.03,,,
1018,-6.63,-6.72,39.1,0,0.08,1.05,,,
1019,-9.41,-8.35,37.55,-0.03,0.08,1.04,,,
1020,-13.81,-10.42,36.18,-0.04,0.05,1.01,,,
1021,-15.05,-11.36,35.13,-0.03,0.05,0.97,,,
1022,-14.07,-11.33,33.45,-0.02,0.04,0.93,,,
1023,-10.67,-13.04,31.5,0,0.05,0.94,,,
1024,-6.59,-12.15,28.86,0.01,0.08,0.97,,,
1025,1.08,-11.93,25.77,0,0.06,0.94,,,
1026,-4.75,-15.33,23.51,0,0.02,0.96,,,
1027,-8.76,-13.34,23.52,-0.04,0.03,1.05,,,
1028,-10.89,-7.68,23.7,-0.06,-0.01,1.05,,,
1029,-13.49,-2.67,24.65,-0.07,-0.05,0.98,,,
1030,-11.82,-1.47,28.4,-0.08,-0.08,1.04,,,
1031,-8.25,-2.1,31.52,-0.07,-0.06,1.04,,,
1032,-3.87,2.51,33.14,-0.04,-0.05,1.02,,,
1033,-2.81,6.55,33.52,-0.02,-0.06,1.04,,,
1034,-3.45,9.54,33.62,-0.01,-0.09,1.01,,,
1035,-6.27,13.09,32.4,0.01,-0.1,1,,,
1036,-9.29,17.3,32.13,0.02,-0.12,1,,,
1037,-11.13,19.07,30.65,0.03,-0.09,1.01,,,
1038,-10.03,22.22,29.07,0.04,-0.07,1.03,,,
1039,-6.83,22.47,27.45,0.01,-0.08,1.05,,,
1040,-5.16,20.7,26.65,-0.03,-0.06,1.11,,,
1041,-4.95,25.64,23.93,-0.04,-0.03,1.1,,,
1042,-6.8,46.63,20.56,0,-0.02,1.07,,,
1043,-10.15,44.09,17.4,-0.17,0.02,1.23,,,
1044,-11.64,28.71,14.53,-0.02,-0.06,1.09,,,
1045,-13.54,15,12.94,-0.09,0,1.09,,,
1046,-15.76,12.03,11.86,-0.09,0.03,1.09,,,
1047,-16.51,10.96,11.46,-0.09,0.04,1.11,,,
1048,-16.55,8.88,8.88,-0.11,0.04,1.14,,,
1049,-15.8,8.29,6.42,-0.11,0.07,1.14,,,
1050,-15,5.07,5.94,-0.12,0.09,1.12,,,
1051,-13.84,2.48,4.33,-0.14,0.11,1.14,,,
1052,-11.54,0.31,3.84,-0.15,0.11,1.11,,,
1053,-9.28,-1.85,5.17,-0.12,0.11,1.07,,,
1054,-7.34,-4.02,6.65,-0.12,0.06,0.99,,,
1055,-3.96,-3.54,6.23,-0.11,0.01,0.98,,,
1056,-0.82,-7.02,5.71,-0.11,0.03,0.93,,,
1057,0.36,-7.36,5.64,-0.12,0.05,0.97,,,
1058,1.72,-5.35,4.58,-0.12,0.06,0.97,,,
1059,1.29,-4.79,2.97,-0.11,0.07,0.94,,,
1060,0.01,-2.14,2.44,-0.09,0.04,0.93,,,
1061,0.7,0.9,1.14,-0.1,0.02,0.86,,,
1062,9.79,-6.7,6.91,-0.11,-0.04,0.74,,,
1063,14.94,-3.19,1.65,-0.09,0.04,0.75,,,
1064,16.36,1.07,2.01,-0.04,-0.08,0.87,,,
1065,16.44,-5.93,4.78,-0.04,-0.04,0.72,,,
1066,14.38,-1.75,6.17,-0.02,-0.03,0.84,,,
1067,10.27,-2.81,8.5,0.02,-0.05,0.81,,,
1068,6.46,-9.05,10.47,0.01,-0.05,0.9,,,
1069,5.5,-10.47,11.23,0.01,-0.06,0.95,,,
1070,7.78,-13.78,12.26,0.01,-0.06,0.98,,,
1071,8.42,-16.49,12.62,-0.02,-0.09,1.03,,,
1072,5.62,-14.96,14.93,-0.03,-0.1,1.06,,,
1073,1.62,-10.23,16.98,-0.03,-0.08,1.12,,,
1074,-2.29,-9.43,19.2,-0.05,-0.07,1.18,,,
1075,-5.15,-2.6,21.97,-0.06,-0.08,1.22,,,
1076,-9.18,4.09,24.69,-0.01,-0.02,1.38,,,
1077,-9.67,10.19,26.39,-0.05,-0.03,1.35,,,
1078,-10.58,2.98,31.41,-0.09,0.02,1.33,,,
1079,-13.54,4.03,38.15,-0.08,-0.03,1.19,,,
1080,-20.35,-7.59,44.68,-0.13,-0.04,1.17,,,
1081,-25.4,-12.61,51.18,-0.15,-0.04,1.17,,,
1082,-20.66,-6.91,54.64,-0.17,0.07,1.27,,,
1083,-11.92,-6.7,53.3,-0.13,0.12,1.29,,,
1084,-7.93,-5.63,52.25,-0.12,0.17,1.13,,,
1085,-9.56,-1.15,48.12,-0.09,0.17,1.1,,,
1086,-13.6,5.65,43.66,-0.07,0.14,1.05,,,
1087,-18.47,9.53,39.59,-0.06,0.13,1.01,,,
1088,-18.42,10.38,37.28,-0.02,0.06,0.96,,,
1089,-17.12,9.9,36.75,-0.06,0.08,0.95,,,
1090,-11.67,10.77,37.17,-0.03,0.07,0.94,,,
1091,-6.51,8.77,38.45,-0.05,0.06,0.9,,,
1092,-0.5,9.38,39.07,-0.03,0.04,0.88,,,
1093,2.07,8.38,37.88,-0.07,0.06,0.83,,,
1094,1.89,8.32,36.17,-0.06,0.05,0.79,,,
1095,-0.83,13.96,33.26,-0.09,0.06,0.85,,,
1096,0.01,17.74,29.96,-0.09,0.01,0.87,,,
1097,2.44,20.42,26.62,-0.09,0,0.91,,,
1098,-0.72,10.58,23.91,-0.14,0.03,0.97,,,
1099,-4.8,7.81,22.65,-0.08,0.04,0.86,,,
1100,-10.78,14.87,21.99,-0.12,0,0.91,,,
1101,-10.19,20.9,20.99,-0.1,-0.09,0.95,,,
1102,-8.72,28.36,17.16,-0.16,-0.15,1.04,,,
1103,-7.97,20.81,12.07,-0.13,-0.1,1.04,,,
1104,-5.86,4.86,7.54,-0.07,-0.07,1.07,,,
1105,-6.95,6.22,7.55,-0.18,-0.09,1.12,,,
1106,-13.12,11.67,6.72,-0.19,-0.13,1.22,,,
1107,-18.58,15.25,3.72,-0.22,-0.01,1.21,,,
1108,-23.76,13.16,0.22,-0.23,0.03,1.25,,,
1109,-24.66,11,-1.98,-0.22,-0.01,1.25,,,
1110,-17.61,11.41,-3.9,-0.21,-0.08,1.25,,,
1111,-1.93,10.01,-5.08,-0.2,-0.11,1.25,,,
1112,15.43,8.77,-5.19,-0.18,-0.04,1.19,,,
1113,21.46,5.44,-6.67,-0.19,0.1,1.15,,,
1114,15.87,1.06,-12.25,-0.23,0.18,1.03,,,
1115,4.01,-1.19,-17.54,-0.21,0.14,0.95,,,
1116,-1.89,-1.75,-19.84,-0.18,0.04,0.83,,,
1117,1.61,-3.33,-18.87,-0.19,-0.01,0.77,,,
1118,8.73,-6.91,-18.74,-0.21,0.02,0.82,,,
1119,21.73,-10.31,-19.22,-0.19,0.05,0.82,,,
1120,30.59,-17.14,-19.46,-0.17,0.08,0.78,,,
1121,34.68,-23.62,-19.87,-0.18,0.05,0.82,,,
1122,31.28,-28.7,-19.69,-0.15,0.05,0.83,,,
1123,24.76,-32.29,-19.67,-0.12,-0.01,0.76,,,
1124,18.98,-30.89,-17.32,-0.12,-0.08,0.86,,,
1125,18.85,-23.39,-17.33,-0.09,-0.11,0.93,,,
1126,19.79,-22.65,-18.77,-0.1,-0.07,1.01,,,
1127,19.94,-21.01,-19.41,-0.11,-0.06,1.03,,,
1128,14.49,-17.7,-17.99,-0.12,-0.08,1.03,,,
1129,5.36,-10.59,-15.59,-0.12,-0.11,1.11,,,
1130,-2.66,-6.7,-13.31,-0.13,-0.09,1.16,,,
1131,-9.53,-3.51,-10.01,-0.14,-0.05,1.2,,,
1132,-16.25,-0.35,-6.47,-0.12,-0.08,1.2,,,
1133,-22.22,7.19,-2,-0.13,-0.08,1.27,,,
1134,-28.13,10.44,2.13,-0.16,-0.01,1.16,,,
1135,-34.66,9.54,4.88,-0.14,-0.01,1.28,,,
1136,-41.06,8.83,10.37,-0.12,-0.03,1.22,,,
1137,-45.22,8.34,17.91,-0.12,-0.09,1.19,,,
1138,-43.21,9.83,26.26,-0.12,-0.08,1.21,,,
1139,-32.78,8.47,32.49,-0.16,-0.01,1.25,,,
1140,-20.39,5.44,35.46,-0.17,0.05,1.23,,,
1141,-13.14,0.07,37.25,-0.15,0.1,1.14,,,
1142,-13.25,-2.67,35.54,-0.1,0.1,1.02,,,
1143,-15.22,-7.68,33.54,-0.06,0.07,0.91,,,
1144,-15.08,0.32,31.54,-0.06,0.08,0.95,,,
1145,-8.2,0.48,30.07,-0.01,0.07,1.03,,,
1146,2.8,-12.65,28.81,-0.01,0.02,0.82,,,
1147,9.56,-16.62,27,-0.07,0.02,0.89,,,
1148,10.8,-15.31,25.8,-0.05,-0.01,0.81,,,
1149,12.76,-11.74,25.55,-0.04,-0.02,0.8,,,
1150,13.4,-5.07,23.2,-0.03,0,0.81,,,
1151,11,-8.08,20.31,-0.05,-0.01,0.83,,,
1152,6.09,-7.65,17.65,-0.08,-0.01,0.83,,,
1153,-1.09,-2.71,15.17,-0.13,0.01,0.84,,,
1154,-8.74,-1.83,10.98,-0.17,-0.04,0.9,,,
1155,-11.39,1.33,9.73,-0.14,-0.11,0.85,,,
1156,-8.91,3.92,9.25,-0.16,-0.15,0.95,,,
1157,-4.45,4.25,9.62,-0.22,-0.15,1.04,,,
1158,1.67,0.38,10,-0.18,-0.15,1.02,,,
1159,4.24,-2.68,8.27,-0.2,-0.12,1.13,,,
1160,1.69,-3.26,5.88,-0.27,-0.06,1.23,,,
1161,-2.53,-0.1,2.88,-0.21,-0.03,1.24,,,
1162,-7.03,4.25,-0.16,-0.18,0.01,1.23,,,
1163,-10.28,6.18,-7.66,-0.21,0.03,1.26,,,
1164,-13.57,9.6,-14.19,-0.16,0.02,1.19,,,
1165,-14.86,11.75,-18.67,-0.16,-0.02,1.19,,,
1166,-16.49,14.39,-20.96,-0.13,-0.05,1.16,,,
1167,-15.97,19.45,-22.15,-0.17,-0.02,1.2,,,
1168,-10.38,21.23,-23.35,-0.21,0.06,1.15,,,
1169,-8.05,20.42,-25.98,-0.25,0.13,1.13,,,
1170,-13.05,22.55,-28.32,-0.21,0.12,0.98,,,
1171,-18.9,26.48,-28.79,-0.16,0.02,0.88,,,
1172,-15.8,26.84,-25.28,-0.12,-0.06,0.8,,,
1173,-1.12,16.27,-20.69,-0.11,-0.05,0.81,,,
1174,16.14,2.71,-19.1,-0.13,-0.03,0.81,,,
1175,28.8,-4.06,-20.38,-0.11,0,0.81,,,
1176,34.3,-13.83,-22.6,-0.1,0.02,0.81,,,
1177,34.15,-19.98,-26.38,-0.11,0,0.85,,,
1178,32.48,-23.65,-29.77,-0.12,-0.02,0.88,,,
1179,31.23,-27.2,-30.89,-0.09,-0.06,0.88,,,
1180,29.87,-28.55,-30.62,-0.09,-0.08,0.83,,,
1181,26.04,-28.97,-29.31,-0.08,-0.11,0.89,,,
1182,19.07,-28.87,-28.38,-0.09,-0.12,0.92,,,
1183,9.66,-24.91,-28.8,-0.06,-0.12,0.96,,,
1184,2.51,-18.05,-29.14,0,-0.09,0.95,,,
1185,-5.12,-11.56,-28.21,-0.03,-0.08,1.1,,,
1186,-8.1,-7.04,-24.61,-0.08,-0.1,1.21,,,
1187,-4.72,-5.73,-19.95,-0.09,-0.1,1.19,,,
1188,-0.96,-5.32,-13.4,-0.1,-0.1,1.21,,,
1189,2.35,-5.57,-4.89,-0.08,-0.11,1.22,,,
1190,5.2,-6.19,4.81,-0.08,-0.14,1.19,,,
1191,7.05,-5.25,13.9,-0.08,-0.17,1.19,,,
1192,8.35,-3.82,25.72,-0.01,-0.22,1.21,,,
1193,10.1,-3.58,36.29,0.01,-0.21,1.09,,,
1194,11.71,-1.07,47.22,-0.05,-0.11,1.22,,,
1195,13.99,4.13,55.88,-0.09,-0.02,1.25,,,
1196,16.88,8.4,59.36,-0.1,0.12,1.29,,,
1197,12.86,10.09,59.54,-0.06,0.14,1.23,,,
1198,5.21,11.48,58.87,-0.01,0.11,1.1,,,
1199,1.14,16.78,58.86,0.04,0.07,1,,,
1200,0.28,16.04,59.19,0.05,0.06,0.92,,,
1201,5.98,14.98,58.82,0.04,0.09,0.98,,,
1202,14.76,9.12,57.95,0.05,0.13,0.87,,,
1203,18.25,9.34,55.13,0,0.16,0.93,,,
1204,17.07,11.09,50.72,-0.04,0.17,0.95,,,
1205,13.78,12.72,44.31,-0.05,0.17,0.97,,,
1206,7.63,15.74,38.2,-0.08,0.11,0.91,,,
1207,2.49,21.34,32.81,-0.13,0.07,0.95,,,
1208,-1.05,23.14,27.67,-0.14,0.05,0.9,,,
1209,-5.15,23.33,22.69,-0.18,0.04,0.93,,,
1210,-6.91,22.89,18.1,-0.2,0.01,0.88,,,
1211,-9.86,20.72,14.04,-0.21,-0.02,0.89,,,
1212,-11.24,22.15,10.87,-0.22,-0.01,0.92,,,
1213,-12.6,19.29,8.49,-0.25,-0.02,0.98,,,
1214,-10.64,15.56,5.48,-0.26,0.02,1.03,,,
1215,-7.99,13.83,2.3,-0.26,0.04,1.07,,,
1216,-5.96,13.14,-1.22,-0.26,0.06,1.11,,,
1217,-4.49,12.27,-5.4,-0.26,0.07,1.13,,,
1218,-3.89,13.33,-10.19,-0.25,0.09,1.17,,,
1219,-2.53,13.99,-15.45,-0.25,0.11,1.16,,,
1220,-2.73,13.72,-21.15,-0.26,0.14,1.16,,,
1221,-3.61,13.75,-26.16,-0.25,0.13,1.14,,,
1222,-4.16,12.17,-29.1,-0.25,0.09,1.11,,,
1223,-2.85,8.83,-28.68,-0.23,0.06,1.06,,,
1224,1.26,5.18,-26.19,-0.23,0.08,1.08,,,
1225,7.21,0.87,-24.04,-0.24,0.17,1.13,,,
1226,10.3,-5.25,-23.92,-0.22,0.21,1.05,,,
1227,6.59,-9.77,-24.85,-0.18,0.15,0.96,,,
1228,0.75,-9.16,-24.66,-0.17,0.07,0.92,,,
1229,-0.46,-7.07,-24.51,-0.19,0.02,0.9,,,
1230,3.62,-9.79,-24.52,-0.19,0.03,0.9,,,
1231,8.96,-11.46,-26.2,-0.21,0.04,0.93,,,
1232,12.53,-11.42,-27.95,-0.22,0.05,0.89,,,
1233,14.04,-11.42,-30.89,-0.23,0.06,0.9,,,
1234,13.49,-10.38,-33.89,-0.23,0.05,0.89,,,
1235,11.93,-12.41,-36.59,-0.23,0.04,0.84,,,
1236,9.69,-12.8,-39.26,-0.21,0.01,0.84,,,
1237,8.47,-12.17,-40.64,-0.19,-0.02,0.8,,,
1238,8.2,-11.65,-41.81,-0.17,-0.03,0.84,,,
1239,10.01,-11.03,-42.55,-0.14,-0.06,0.89,,,
1240,10.6,-10.65,-41.72,-0.13,-0.07,0.92,,,
1241,7.3,-8.46,-39.28,-0.13,-0.05,1.04,,,
1242,1.25,-7.67,-36.09,-0.14,-0.02,1.1,,,
1243,-6.89,-7.38,-31.08,-0.14,0,1.15,,,
1244,-13.3,-3.42,-25.34,-0.12,-0.02,1.18,,,
1245,-16.35,0.35,-17.97,-0.11,-0.04,1.17,,,
1246,-14.34,1.39,-11.15,-0.1,-0.02,1.18,,,
1247,-11.85,2.38,-4.58,-0.1,-0.02,1.21,,,
1248,-11.31,5.84,0.95,-0.1,-0.03,1.19,,,
1249,-14.47,9.12,6.07,-0.1,-0.04,1.17,,,
1250,-18.15,12.12,10.42,-0.11,-0.06,1.17,,,
1251,-17.75,11.5,15.12,-0.12,-0.06,1.14,,,
1252,-13.18,7.54,20.01,-0.14,0,1.11,,,
1253,-6.33,4.24,21.71,-0.14,0.05,1.09,,,
1254,0.16,2.31,21.14,-0.14,0.08,1.06,,,
1255,4.51,1.73,18.88,-0.11,0.09,1.04,,,
1256,6.49,0.96,16.28,-0.1,0.08,1,,,
1257,8.06,1.64,15.14,-0.08,0.06,0.95,,,
1258,11.03,1.71,15,-0.07,0.04,0.93,,,
1259,15.39,-0.83,16.26,-0.07,0.04,0.9,,,
1260,19.71,-3.87,17.42,-0.09,0.05,0.91,,,
1261,22.19,-7.2,17.9,-0.11,0.07,0.91,,,
1262,21.1,-9.56,16.92,-0.11,0.07,0.9,,,
1263,16.29,-7.43,14.97,-0.1,0.05,0.86,,,
1264,10.5,-3.75,12.57,-0.11,0.02,0.87,,,
1265,6.62,-1.46,9.88,-0.13,0,0.89,,,
1266,2.41,1.09,8.3,-0.12,-0.03,0.88,,,
1267,-2.54,4.87,7.78,-0.12,-0.04,0.92,,,
1268,-6.93,7.09,8.35,-0.12,-0.07,0.91,,,
1269,-10.51,9.18,9.17,-0.14,-0.05,0.98,,,
1270,-12.28,10.71,10.24,-0.14,-0.05,0.97,,,
1271,-12.01,11.72,11.56,-0.16,-0.06,1.05,,,
1272,-10.93,11.29,13.12,-0.17,-0.04,1.05,,,
1273,-10.83,9.92,14.22,-0.19,0,1.09,,,
1274,-10.67,9.93,13.85,-0.18,0,1.12,,,
1275,-9.64,10.02,12.48,-0.18,0.01,1.12,,,
1276,-7.38,10,10.11,-0.2,0.05,1.14,,,
1277,-6,8.16,5.61,-0.22,0.1,1.16,,,
1278,-6.19,6.23,1.68,-0.24,0.11,1.15,,,
1279,-7.92,5.06,-1.97,-0.23,0.08,1.13,,,
1280,-10.48,2.31,-3.93,-0.22,0.04,1.1,,,
1281,-11.97,0.61,-4.63,-0.22,0.01,1.1,,,
1282,-9.07,0.4,-4.16,-0.24,0.02,1.15,,,
1283,-5.67,-2.95,-3.47,-0.25,0.1,1.14,,,
1284,-4.41,-4.29,-4.77,-0.26,0.16,1.1,,,
1285,-7.73,-3.14,-7.93,-0.25,0.13,1.03,,,
1286,-11.9,-1.36,-10.4,-0.24,0.07,0.98,,,
1287,-11.74,0.86,-10.38,-0.24,0.01,0.93,,,
1288,-6.07,2.21,-7.92,-0.24,-0.02,0.92,,,
1289,0.84,3.19,-5.75,-0.24,-0.01,0.9,,,
1290,7.14,3.04,-3.59,-0.23,0.03,0.93,,,
1291,11.57,0.83,-3.27,-0.23,0.08,0.92,,,
1292,12.34,0.8,-4.43,-0.21,0.09,0.92,,,
1293,11.84,1.61,-5.36,-0.19,0.06,0.88,,,
1294,10.31,1.54,-7.07,-0.19,0.05,0.9,,,
1295,9.84,0.1,-9.3,-0.17,0.04,0.84,,,
1296,9.33,-1.58,-11.61,-0.15,0.01,0.83,,,
1297,10.39,-2.3,-14.54,-0.13,-0.02,0.85,,,
1298,10.88,-5.1,-17.7,-0.15,-0.07,0.83,,,
1299,9.01,-9.18,-20.24,-0.15,-0.07,0.85,,,
1300,3.87,-12.27,-22.21,-0.14,-0.08,0.9,,,
1301,-2,-13.37,-24.5,-0.14,-0.07,0.96,,,
1302,-6.26,-13.86,-25.3,-0.13,-0.09,1.03,,,
